Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y,EA_raw
19,33.85,-4.3092922,91.6666667,-5.9815574,91.6666667,15.9530647
20,33.85,-4.0692922,90.6666667,-5.8103125,90.6666667,16.2506651
21,33.85,-3.9506355,89.6666667,-5.8028247,89.6666667,16.3729068
1,33.8666667,-9.0076607,107.6666667,-10.0171441,107.6666667,
2,33.8666667,-8.6010935,106.6666667,-9.8202784,106.6666667,
3,33.8666667,-8.3521383,104.6666667,-9.524756,104.6666667,
4,33.8666667,-8.0210935,103.6666667,-9.224756,103.6666667,
5,33.8666667,-7.7221383,102.6666667,-8.9702784,102.6666667,
6,33.8666667,-7.4221383,101.6666667,-8.7013232,101.6666667,
7,33.8666667,-7.1176607,100.6666667,-8.4213232,100.6666667,
8,33.8666667,-6.833183,99.6666667,-8.2113232,99.6666667,
9,33.8666667,-6.553183,98.6666667,-7.9413232,98.6666667,
10,33.8666667,-6.3187054,97.6666667,-7.6668456,97.6666667,
11,33.8666667,-6.1887054,94.6666667,-7.4313232,94.6666667,
12,33.8666667,-5.913183,93.6666667,-7.2458008,93.6666667,
13,33.8666667,-5.6687054,93.6666667,-7.0202784,93.6666667,
14,33.8666667,-5.4642278,94.6666667,-6.8013232,94.6666667,
15,33.8666667,-5.2242278,94.6666667,-6.4813232,94.6666667,
16,33.8666667,-4.9797502,93.6666667,-6.3458008,93.6666667,
17,33.8666667,-4.7552726,92.6666667,-6.1502784,92.6666667,
18,33.8666667,-4.5252726,91.6666667,-5.9058008,91.6666667,
19,33.8666667,-4.310795,91.6666667,-5.9859918,91.6666667,15.9608572
20,33.8666667,-4.070795,90.6666667,-5.8131425,90.6666667,16.2579279
21,33.8666667,-3.9518398,89.6666667,-5.8054394,89.6666667,16.3804568
1,33.8833333,-9.010059,107.6666667,-10.0199636,107.6666667,
2,33.8833333,-8.6039395,106.6666667,-9.8222024,106.6666667,
3,33.8833333,-8.3546858,104.6666667,-9.5268292,104.6666667,
4,33.8833333,-8.0239395,103.6666667,-9.2268292,103.6666667,
5,33.8833333,-7.7246858,102.6666667,-8.9722024,102.6666667,
6,33.8833333,-7.4246858,101.6666667,-8.7029486,101.6666667,
7,33.8833333,-7.120059,100.6666667,-8.4229486,100.6666667,
8,33.8833333,-6.8354321,99.6666667,-8.2129486,99.6666667,
9,33.8833333,-6.5554321,98.6666667,-7.9429486,98.6666667,
10,33.8833333,-6.3208052,97.6666667,-7.6683218,97.6666667,
11,33.8833333,-6.1908052,94.6666667,-7.4329486,94.6666667,
12,33.8833333,-5.9154321,93.6666667,-7.2475755,93.6666667,
13,33.8833333,-5.6708052,93.6666667,-7.0222024,93.6666667,
14,33.8833333,-5.4661784,94.6666667,-6.8029486,94.6666667,
15,33.8833333,-5.2261784,94.6666667,-6.4829486,94.6666667,
16,33.8833333,-4.9815515,93.6666667,-6.3475755,93.6666667,
17,33.8833333,-4.7569246,92.6666667,-6.1522024,92.6666667,
18,33.8833333,-4.5269246,91.6666667,-5.9075755,91.6666667,
19,33.8833333,-4.3122978,91.6666667,-5.9904262,91.6666667,15.9686496
20,33.8833333,-4.0722978,90.6666667,-5.8159725,90.6666667,16.2651907
21,33.8833333,-3.953044,89.6666667,-5.808054,89.6666667,16.3880067
1,33.9,-9.0124572,107.6666667,-10.022783,107.6666667,
2,33.9,-8.6067856,106.6666667,-9.8241263,106.6666667,
3,33.9,-8.3572334,104.6666667,-9.5289024,104.6666667,
4,33.9,-8.0267856,103.6666667,-9.2289024,103.6666667,
5,33.9,-7.7272334,102.6666667,-8.9741263,102.6666667,
6,33.9,-7.4272334,101.6666667,-8.7045741,101.6666667,
7,33.9,-7.1224572,100.6666667,-8.4245741,100.6666667,
8,33.9,-6.8376811,99.6666667,-8.2145741,99.6666667,
9,33.9,-6.5576811,98.6666667,-7.9445741,98.6666667,
10,33.9,-6.322905,97.6666667,-7.669798,97.6666667,
11,33.9,-6.192905,94.6666667,-7.4345741,94.6666667,
12,33.9,-5.9176811,93.6666667,-7.2493502,93.6666667,
13,33.9,-5.672905,93.6666667,-7.0241263,93.6666667,
14,33.9,-5.4681289,94.6666667,-6.8045741,94.6666667,
15,33.9,-5.2281289,94.6666667,-6.4845741,94.6666667,
16,33.9,-4.9833528,93.6666667,-6.3493502,93.6666667,
17,33.9,-4.7585766,92.6666667,-6.1541263,92.6666667,
18,33.9,-4.5285766,91.6666667,-5.9093502,91.6666667,
19,33.9,-4.3138005,91.6666667,-5.9948606,91.6666667,15.976442
20,33.9,-4.0738005,90.6666667,-5.8188025,90.6666667,16.2724536
21,33.9,-3.9542483,89.6666667,-5.8106687,89.6666667,16.3955567
1,33.9166667,-9.0148555,107.6666667,-10.0256025,107.6666667,
2,33.9166667,-8.6096317,106.6666667,-9.8260503,106.6666667,
3,33.9166667,-8.3597809,104.6666667,-9.5309756,104.6666667,
4,33.9166667,-8.0296317,103.6666667,-9.2309756,103.6666667,
5,33.9166667,-7.7297809,102.6666667,-8.9760503,102.6666667,
6,33.9166667,-7.4297809,101.6666667,-8.7061995,101.6666667,
7,33.9166667,-7.1248555,100.6666667,-8.4261995,100.6666667,
8,33.9166667,-6.8399302,99.6666667,-8.2161995,99.6666667,
9,33.9166667,-6.5599302,98.6666667,-7.9461995,98.6666667,
10,33.9166667,-6.3250048,97.6666667,-7.6712741,97.6666667,
11,33.9166667,-6.1950048,94.6666667,-7.4361995,94.6666667,
12,33.9166667,-5.9199302,93.6666667,-7.2511249,93.6666667,
13,33.9166667,-5.6750048,93.6666667,-7.0260503,93.6666667,
14,33.9166667,-5.4700794,94.6666667,-6.8061995,94.6666667,
15,33.9166667,-5.2300794,94.6666667,-6.4861995,94.6666667,
16,33.9166667,-4.985154,93.6666667,-6.3511249,93.6666667,
17,33.9166667,-4.7602287,92.6666667,-6.1560503,92.6666667,
18,33.9166667,-4.5302287,91.6666667,-5.9111249,91.6666667,
19,33.9166667,-4.3153033,91.6666667,-5.999295,91.6666667,15.9842345
20,33.9166667,-4.0753033,90.6666667,-5.8216325,90.6666667,16.2797164
21,33.9166667,-3.9554526,89.6666667,-5.8132834,89.6666667,16.4031066
1,33.9333333,-9.0172538,107.6666667,-10.028422,107.6666667,
2,33.9333333,-8.6124777,106.6666667,-9.8279742,106.6666667,
3,33.9333333,-8.3623285,104.6666667,-9.5330488,104.6666667,
4,33.9333333,-8.0324777,103.6666667,-9.2330488,103.6666667,
5,33.9333333,-7.7323285,102.6666667,-8.9779742,102.6666667,
6,33.9333333,-7.4323285,101.6666667,-8.707825,101.6666667,
7,33.9333333,-7.1272538,100.6666667,-8.427825,100.6666667,
8,33.9333333,-6.8421792,99.6666667,-8.217825,99.6666667,
9,33.9333333,-6.5621792,98.6666667,-7.947825,98.6666667,
10,33.9333333,-6.3271046,97.6666667,-7.6727503,97.6666667,
11,33.9333333,-6.1971046,94.6666667,-7.437825,94.6666667,
12,33.9333333,-5.9221792,93.6666667,-7.2528996,93.6666667,
13,33.9333333,-5.6771046,93.6666667,-7.0279742,93.6666667,
14,33.9333333,-5.4720299,94.6666667,-6.807825,94.6666667,
15,33.9333333,-5.2320299,94.6666667,-6.487825,94.6666667,
16,33.9333333,-4.9869553,93.6666667,-6.3528996,93.6666667,
17,33.9333333,-4.7618807,92.6666667,-6.1579742,92.6666667,
18,33.9333333,-4.5318807,91.6666667,-5.9128996,91.6666667,
19,33.9333333,-4.3168061,91.6666667,-6.0037294,91.6666667,15.9920269
20,33.9333333,-4.0768061,90.6666667,-5.8244625,90.6666667,16.2869792
21,33.9333333,-3.9566568,89.6666667,-5.815898,89.6666667,16.4106566
1,33.95,-9.0196521,107.6666667,-10.0312414,107.6666667,
2,33.95,-8.6153238,106.6666667,-9.8298982,106.6666667,
3,33.95,-8.364876,104.6666667,-9.535122,104.6666667,
4,33.95,-8.0353238,103.6666667,-9.235122,103.6666667,
5,33.95,-7.734876,102.6666667,-8.9798982,102.6666667,
6,33.95,-7.434876,101.6666667,-8.7094504,101.6666667,
7,33.95,-7.1296521,100.6666667,-8.4294504,100.6666667,
8,33.95,-6.8444282,99.6666667,-8.2194504,99.6666667,
9,33.95,-6.5644282,98.6666667,-7.9494504,98.6666667,
10,33.95,-6.3292044,97.6666667,-7.6742265,97.6666667,
11,33.95,-6.1992044,94.6666667,-7.4394504,94.6666667,
12,33.95,-5.9244282,93.6666667,-7.2546743,93.6666667,
13,33.95,-5.6792044,93.6666667,-7.0298982,93.6666667,
14,33.95,-5.4739805,94.6666667,-6.8094504,94.6666667,
15,33.95,-5.2339805,94.6666667,-6.4894504,94.6666667,
16,33.95,-4.9887566,93.6666667,-6.3546743,93.6666667,
17,33.95,-4.7635327,92.6666667,-6.1598982,92.6666667,
18,33.95,-4.5335327,91.6666667,-5.9146743,91.6666667,
19,33.95,-4.3183088,91.6666667,-6.0081638,91.6666667,15.9998194
20,33.95,-4.0783088,90.6666667,-5.8272925,90.6666667,16.2942421
21,33.95,-3.9578611,89.6666667,-5.8185127,89.6666667,16.4182065
1,33.9666667,-9.0220504,107.6666667,-10.0340609,107.6666667,
2,33.9666667,-8.6181698,106.6666667,-9.8318221,106.6666667,
3,33.9666667,-8.3674235,104.6666667,-9.5371952,104.6666667,
4,33.9666667,-8.0381698,103.6666667,-9.2371952,103.6666667,
5,33.9666667,-7.7374235,102.6666667,-8.9818221,102.6666667,
6,33.9666667,-7.4374235,101.6666667,-8.7110758,101.6666667,
7,33.9666667,-7.1320504,100.6666667,-8.4310758,100.6666667,
8,33.9666667,-6.8466773,99.6666667,-8.2210758,99.6666667,
9,33.9666667,-6.5666773,98.6666667,-7.9510758,98.6666667,
10,33.9666667,-6.3313041,97.6666667,-7.6757027,97.6666667,
11,33.9666667,-6.2013041,94.6666667,-7.4410758,94.6666667,
12,33.9666667,-5.9266773,93.6666667,-7.256449,93.6666667,
13,33.9666667,-5.6813041,93.6666667,-7.0318221,93.6666667,
14,33.9666667,-5.475931,94.6666667,-6.8110758,94.6666667,
15,33.9666667,-5.235931,94.6666667,-6.4910758,94.6666667,
16,33.9666667,-4.9905579,93.6666667,-6.356449,93.6666667,
17,33.9666667,-4.7651847,92.6666667,-6.1618221,92.6666667,
18,33.9666667,-4.5351847,91.6666667,-5.916449,91.6666667,
19,33.9666667,-4.3198116,91.6666667,-6.0125982,91.6666667,16.0076118
20,33.9666667,-4.0798116,90.6666667,-5.8301225,90.6666667,16.3015049
21,33.9666667,-3.9590653,89.6666667,-5.8211274,89.6666667,16.4257565
1,33.9833333,-9.0244487,107.6666667,-10.0368804,107.6666667,
2,33.9833333,-8.6210159,106.6666667,-9.8337461,106.6666667,
3,33.9833333,-8.3699711,104.6666667,-9.5392684,104.6666667,
4,33.9833333,-8.0410159,103.6666667,-9.2392684,103.6666667,
5,33.9833333,-7.7399711,102.6666667,-8.9837461,102.6666667,
6,33.9833333,-7.4399711,101.6666667,-8.7127013,101.6666667,
7,33.9833333,-7.1344487,100.6666667,-8.4327013,100.6666667,
8,33.9833333,-6.8489263,99.6666667,-8.2227013,99.6666667,
9,33.9833333,-6.5689263,98.6666667,-7.9527013,98.6666667,
10,33.9833333,-6.3334039,97.6666667,-7.6771789,97.6666667,
11,33.9833333,-6.2034039,94.6666667,-7.4427013,94.6666667,
12,33.9833333,-5.9289263,93.6666667,-7.2582237,93.6666667,
13,33.9833333,-5.6834039,93.6666667,-7.0337461,93.6666667,
14,33.9833333,-5.4778815,94.6666667,-6.8127013,94.6666667,
15,33.9833333,-5.2378815,94.6666667,-6.4927013,94.6666667,
16,33.9833333,-4.9923591,93.6666667,-6.3582237,93.6666667,
17,33.9833333,-4.7668368,92.6666667,-6.1637461,92.6666667,
18,33.9833333,-4.5368368,91.6666667,-5.9182237,91.6666667,
19,33.9833333,-4.3213144,91.6666667,-6.0170326,91.6666667,16.0154043
20,33.9833333,-4.0813144,90.6666667,-5.8329524,90.6666667,16.3087678
21,33.9833333,-3.9602696,89.6666667,-5.823742,89.6666667,16.4333064
1,34.0,-9.026847,107.6666667,-10.0396999,107.6666667,
2,34.0,-8.6238619,106.6666667,-9.83567,106.6666667,
3,34.0,-8.3725186,104.6666667,-9.5413416,104.6666667,
4,34.0,-8.0438619,103.6666667,-9.2413416,103.6666667,
5,34.0,-7.7425186,102.6666667,-8.98567,102.6666667,
6,34.0,-7.4425186,101.6666667,-8.7143267,101.6666667,
7,34.0,-7.136847,100.6666667,-8.4343267,100.6666667,
8,34.0,-6.8511754,99.6666667,-8.2243267,99.6666667,
9,34.0,-6.5711754,98.6666667,-7.9543267,98.6666667,
10,34.0,-6.3355037,97.6666667,-7.6786551,97.6666667,
11,34.0,-6.2055037,94.6666667,-7.4443267,94.6666667,
12,34.0,-5.9311754,93.6666667,-7.2599984,93.6666667,
13,34.0,-5.6855037,93.6666667,-7.03567,93.6666667,
14,34.0,-5.4798321,94.6666667,-6.8143267,94.6666667,
15,34.0,-5.2398321,94.6666667,-6.4943267,94.6666667,
16,34.0,-4.9941604,93.6666667,-6.3599984,93.6666667,
17,34.0,-4.7684888,92.6666667,-6.16567,92.6666667,
18,34.0,-4.5384888,91.6666667,-5.9199984,91.6666667,
19,34.0,-4.3228171,91.6666667,-6.021467,91.6666667,16.0231967
20,34.0,-4.0828171,90.6666667,-5.8357824,90.6666667,16.3160306
21,34.0,-3.9614739,89.6666667,-5.8263567,89.6666667,16.4408564
1,34.0166667,-9.0292453,107.6666667,-10.0425193,107.6666667,
2,34.0166667,-8.626708,106.6666667,-9.837594,106.6666667,
3,34.0166667,-8.3750662,104.6666667,-9.5434149,104.6666667,
4,34.0166667,-8.046708,103.6666667,-9.2434149,103.6666667,
5,34.0166667,-7.7450662,102.6666667,-8.987594,102.6666667,
6,34.0166667,-7.4450662,101.6666667,-8.7159522,101.6666667,
7,34.0166667,-7.1392453,100.6666667,-8.4359522,100.6666667,
8,34.0166667,-6.8534244,99.6666667,-8.2259522,99.6666667,
9,34.0166667,-6.5734244,98.6666667,-7.9559522,98.6666667,
10,34.0166667,-6.3376035,97.6666667,-7.6801313,97.6666667,
11,34.0166667,-6.2076035,94.6666667,-7.4459522,94.6666667,
12,34.0166667,-5.9334244,93.6666667,-7.2617731,93.6666667,
13,34.0166667,-5.6876035,93.6666667,-7.037594,93.6666667,
14,34.0166667,-5.4817826,94.6666667,-6.8159522,94.6666667,
15,34.0166667,-5.2417826,94.6666667,-6.4959522,94.6666667,
16,34.0166667,-4.9959617,93.6666667,-6.3617731,93.6666667,
17,34.0166667,-4.7701408,92.6666667,-6.167594,92.6666667,
18,34.0166667,-4.5401408,91.6666667,-5.9217731,91.6666667,
19,34.0166667,-4.3243199,91.6666667,-6.0259014,91.6666667,16.0309891
20,34.0166667,-4.0843199,90.6666667,-5.8386124,90.6666667,16.3232934
21,34.0166667,-3.9626781,89.6666667,-5.8289714,89.6666667,16.4484063
1,34.0333333,-9.0316436,107.6666667,-10.0453388,107.6666667,
2,34.0333333,-8.629554,106.6666667,-9.8395179,106.6666667,
3,34.0333333,-8.3776137,104.6666667,-9.5454881,104.6666667,
4,34.0333333,-8.049554,103.6666667,-9.2454881,103.6666667,
5,34.0333333,-7.7476137,102.6666667,-8.9895179,102.6666667,
6,34.0333333,-7.4476137,101.6666667,-8.7175776,101.6666667,
7,34.0333333,-7.1416436,100.6666667,-8.4375776,100.6666667,
8,34.0333333,-6.8556734,99.6666667,-8.2275776,99.6666667,
9,34.0333333,-6.5756734,98.6666667,-7.9575776,98.6666667,
10,34.0333333,-6.3397033,97.6666667,-7.6816075,97.6666667,
11,34.0333333,-6.2097033,94.6666667,-7.4475776,94.6666667,
12,34.0333333,-5.9356734,93.6666667,-7.2635478,93.6666667,
13,34.0333333,-5.6897033,93.6666667,-7.0395179,93.6666667,
14,34.0333333,-5.4837331,94.6666667,-6.8175776,94.6666667,
15,34.0333333,-5.2437331,94.6666667,-6.4975776,94.6666667,
16,34.0333333,-4.997763,93.6666667,-6.3635478,93.6666667,
17,34.0333333,-4.7717928,92.6666667,-6.1695179,92.6666667,
18,34.0333333,-4.5417928,91.6666667,-5.9235478,91.6666667,
19,34.0333333,-4.3258227,91.6666667,-6.0303358,91.6666667,16.0387816
20,34.0333333,-4.0858227,90.6666667,-5.8414424,90.6666667,16.3305563
21,34.0333333,-3.9638824,89.6666667,-5.831586,89.6666667,16.4559563
1,34.05,-9.0340419,107.6666667,-10.0481583,107.6666667,
2,34.05,-8.6324001,106.6666667,-9.8414419,106.6666667,
3,34.05,-8.3801613,104.6666667,-9.5475613,104.6666667,
4,34.05,-8.0524001,103.6666667,-9.2475613,103.6666667,
5,34.05,-7.7501613,102.6666667,-8.9914419,102.6666667,
6,34.05,-7.4501613,101.6666667,-8.719203,101.6666667,
7,34.05,-7.1440419,100.6666667,-8.439203,100.6666667,
8,34.05,-6.8579225,99.6666667,-8.229203,99.6666667,
9,34.05,-6.5779225,98.6666667,-7.959203,98.6666667,
10,34.05,-6.3418031,97.6666667,-7.6830836,97.6666667,
11,34.05,-6.2118031,94.6666667,-7.449203,94.6666667,
12,34.05,-5.9379225,93.6666667,-7.2653225,93.6666667,
13,34.05,-5.6918031,93.6666667,-7.0414419,93.6666667,
14,34.05,-5.4856837,94.6666667,-6.819203,94.6666667,
15,34.05,-5.2456837,94.6666667,-6.499203,94.6666667,
16,34.05,-4.9995643,93.6666667,-6.3653225,93.6666667,
17,34.05,-4.7734449,92.6666667,-6.1714419,92.6666667,
18,34.05,-4.5434449,91.6666667,-5.9253225,91.6666667,
19,34.05,-4.3273254,91.6666667,-6.0347702,91.6666667,16.046574
20,34.05,-4.0873254,90.6666667,-5.8442724,90.6666667,16.3378191
21,34.05,-3.9650866,89.6666667,-5.8342007,89.6666667,16.4635062
1,34.0666667,-9.0364402,107.6666667,-10.0509777,107.6666667,
2,34.0666667,-8.6352461,106.6666667,-9.8433658,106.6666667,
3,34.0666667,-8.3827088,104.6666667,-9.5496345,104.6666667,
4,34.0666667,-8.0552461,103.6666667,-9.2496345,103.6666667,
5,34.0666667,-7.7527088,102.6666667,-8.9933658,102.6666667,
6,34.0666667,-7.4527088,101.6666667,-8.7208285,101.6666667,
7,34.0666667,-7.1464402,100.6666667,-8.4408285,100.6666667,
8,34.0666667,-6.8601715,99.6666667,-8.2308285,99.6666667,
9,34.0666667,-6.5801715,98.6666667,-7.9608285,98.6666667,
10,34.0666667,-6.3439028,97.6666667,-7.6845598,97.6666667,
11,34.0666667,-6.2139028,94.6666667,-7.4508285,94.6666667,
12,34.0666667,-5.9401715,93.6666667,-7.2670971,93.6666667,
13,34.0666667,-5.6939028,93.6666667,-7.0433658,93.6666667,
14,34.0666667,-5.4876342,94.6666667,-6.8208285,94.6666667,
15,34.0666667,-5.2476342,94.6666667,-6.5008285,94.6666667,
16,34.0666667,-5.0013655,93.6666667,-6.3670971,93.6666667,
17,34.0666667,-4.7750969,92.6666667,-6.1733658,92.6666667,
18,34.0666667,-4.5450969,91.6666667,-5.9270971,91.6666667,
19,34.0666667,-4.3288282,91.6666667,-6.0392046,91.6666667,16.0543665
20,34.0666667,-4.0888282,90.6666667,-5.8471024,90.6666667,16.3450819
21,34.0666667,-3.9662909,89.6666667,-5.8368154,89.6666667,16.4710561
1,34.0833333,-9.0388385,107.6666667,-10.0537972,107.6666667,
2,34.0833333,-8.6380922,106.6666667,-9.8452898,106.6666667,
3,34.0833333,-8.3852564,104.6666667,-9.5517077,104.6666667,
4,34.0833333,-8.0580922,103.6666667,-9.2517077,103.6666667,
5,34.0833333,-7.7552564,102.6666667,-8.9952898,102.6666667,
6,34.0833333,-7.4552564,101.6666667,-8.7224539,101.6666667,
7,34.0833333,-7.1488385,100.6666667,-8.4424539,100.6666667,
8,34.0833333,-6.8624205,99.6666667,-8.2324539,99.6666667,
9,34.0833333,-6.5824205,98.6666667,-7.9624539,98.6666667,
10,34.0833333,-6.3460026,97.6666667,-7.686036,97.6666667,
11,34.0833333,-6.2160026,94.6666667,-7.4524539,94.6666667,
12,34.0833333,-5.9424205,93.6666667,-7.2688718,93.6666667,
13,34.0833333,-5.6960026,93.6666667,-7.0452898,93.6666667,
14,34.0833333,-5.4895847,94.6666667,-6.8224539,94.6666667,
15,34.0833333,-5.2495847,94.6666667,-6.5024539,94.6666667,
16,34.0833333,-5.0031668,93.6666667,-6.3688718,93.6666667,
17,34.0833333,-4.7767489,92.6666667,-6.1752898,92.6666667,
18,34.0833333,-4.5467489,91.6666667,-5.9288718,91.6666667,
19,34.0833333,-4.330331,91.6666667,-6.043639,91.6666667,16.0621589
20,34.0833333,-4.090331,90.6666667,-5.8499324,90.6666667,16.3523448
21,34.0833333,-3.9674952,89.6666667,-5.83943,89.6666667,16.4786061
1,34.1,-9.0412367,107.6666667,-10.0566167,107.6666667,
2,34.1,-8.6409382,106.6666667,-9.8472137,106.6666667,
3,34.1,-8.3878039,104.6666667,-9.5537809,104.6666667,
4,34.1,-8.0609382,103.6666667,-9.2537809,103.6666667,
5,34.1,-7.7578039,102.6666667,-8.9972137,102.6666667,
6,34.1,-7.4578039,101.6666667,-8.7240794,101.6666667,
7,34.1,-7.1512367,100.6666667,-8.4440794,100.6666667,
8,34.1,-6.8646696,99.6666667,-8.2340794,99.6666667,
9,34.1,-6.5846696,98.6666667,-7.9640794,98.6666667,
10,34.1,-6.3481024,97.6666667,-7.6875122,97.6666667,
11,34.1,-6.2181024,94.6666667,-7.4540794,94.6666667,
12,34.1,-5.9446696,93.6666667,-7.2706465,93.6666667,
13,34.1,-5.6981024,93.6666667,-7.0472137,93.6666667,
14,34.1,-5.4915352,94.6666667,-6.8240794,94.6666667,
15,34.1,-5.2515352,94.6666667,-6.5040794,94.6666667,
16,34.1,-5.0049681,93.6666667,-6.3706465,93.6666667,
17,34.1,-4.7784009,92.6666667,-6.1772137,92.6666667,
18,34.1,-4.5484009,91.6666667,-5.9306465,91.6666667,
19,34.1,-4.3318338,91.6666667,-6.0480734,91.6666667,16.0699513
20,34.1,-4.0918338,90.6666667,-5.8527624,90.6666667,16.3596076
21,34.1,-3.9686994,89.6666667,-5.8420447,89.6666667,16.486156
1,34.1166667,-9.043635,107.6666667,-10.0594362,107.6666667,
2,34.1166667,-8.6437843,106.6666667,-9.8491377,106.6666667,
3,34.1166667,-8.3903515,104.6666667,-9.5558541,104.6666667,
4,34.1166667,-8.0637843,103.6666667,-9.2558541,103.6666667,
5,34.1166667,-7.7603515,102.6666667,-8.9991377,102.6666667,
6,34.1166667,-7.4603515,101.6666667,-8.7257048,101.6666667,
7,34.1166667,-7.153635,100.6666667,-8.4457048,100.6666667,
8,34.1166667,-6.8669186,99.6666667,-8.2357048,99.6666667,
9,34.1166667,-6.5869186,98.6666667,-7.9657048,98.6666667,
10,34.1166667,-6.3502022,97.6666667,-7.6889884,97.6666667,
11,34.1166667,-6.2202022,94.6666667,-7.4557048,94.6666667,
12,34.1166667,-5.9469186,93.6666667,-7.2724212,93.6666667,
13,34.1166667,-5.7002022,93.6666667,-7.0491377,93.6666667,
14,34.1166667,-5.4934858,94.6666667,-6.8257048,94.6666667,
15,34.1166667,-5.2534858,94.6666667,-6.5057048,94.6666667,
16,34.1166667,-5.0067694,93.6666667,-6.3724212,93.6666667,
17,34.1166667,-4.7800529,92.6666667,-6.1791377,92.6666667,
18,34.1166667,-4.5500529,91.6666667,-5.9324212,91.6666667,
19,34.1166667,-4.3333365,91.6666667,-6.0525078,91.6666667,16.0777438
20,34.1166667,-4.0933365,90.6666667,-5.8555924,90.6666667,16.3668704
21,34.1166667,-3.9699037,89.6666667,-5.8446594,89.6666667,16.493706
1,34.1333333,-9.0460333,107.6666667,-10.0622556,107.6666667,
2,34.1333333,-8.6466303,106.6666667,-9.8510616,106.6666667,
3,34.1333333,-8.392899,104.6666667,-9.5579273,104.6666667,
4,34.1333333,-8.0666303,103.6666667,-9.2579273,103.6666667,
5,34.1333333,-7.762899,102.6666667,-9.0010616,102.6666667,
6,34.1333333,-7.462899,101.6666667,-8.7273303,101.6666667,
7,34.1333333,-7.1560333,100.6666667,-8.4473303,100.6666667,
8,34.1333333,-6.8691677,99.6666667,-8.2373303,99.6666667,
9,34.1333333,-6.5891677,98.6666667,-7.9673303,98.6666667,
10,34.1333333,-6.352302,97.6666667,-7.6904646,97.6666667,
11,34.1333333,-6.222302,94.6666667,-7.4573303,94.6666667,
12,34.1333333,-5.9491677,93.6666667,-7.2741959,93.6666667,
13,34.1333333,-5.702302,93.6666667,-7.0510616,93.6666667,
14,34.1333333,-5.4954363,94.6666667,-6.8273303,94.6666667,
15,34.1333333,-5.2554363,94.6666667,-6.5073303,94.6666667,
16,34.1333333,-5.0085706,93.6666667,-6.3741959,93.6666667,
17,34.1333333,-4.781705,92.6666667,-6.1810616,92.6666667,
18,34.1333333,-4.551705,91.6666667,-5.9341959,91.6666667,
19,34.1333333,-4.3348393,91.6666667,-6.0569422,91.6666667,16.0855362
20,34.1333333,-4.0948393,90.6666667,-5.8584224,90.6666667,16.3741333
21,34.1333333,-3.971108,89.6666667,-5.847274,89.6666667,16.5012559
1,34.15,-9.0484316,107.6666667,-10.0650751,107.6666667,
2,34.15,-8.6494764,106.6666667,-9.8529856,106.6666667,
3,34.15,-8.3954465,104.6666667,-9.5600005,104.6666667,
4,34.15,-8.0694764,103.6666667,-9.2600005,103.6666667,
5,34.15,-7.7654465,102.6666667,-9.0029856,102.6666667,
6,34.15,-7.4654465,101.6666667,-8.7289557,101.6666667,
7,34.15,-7.1584316,100.6666667,-8.4489557,100.6666667,
8,34.15,-6.8714167,99.6666667,-8.2389557,99.6666667,
