Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_raw,EA_diff_B,Travel_time_y
7,35.9333333,-2.4932512,90.3333333,,-2.3416836,90.3333333
8,35.9333333,-2.2127249,90.3333333,,-2.0616836,90.3333333
9,35.9333333,-2.0127249,89.3333333,,-1.7222099,89.3333333
10,35.9333333,-1.8427249,89.3333333,,-1.3627362,89.3333333
11,35.9333333,-1.6427249,88.3333333,,-1.0627362,88.3333333
12,35.9333333,-1.5621986,87.3333333,,-0.8227362,87.3333333
13,35.9333333,-1.3916723,85.3333333,,-0.5932625,85.3333333
14,35.9333333,-1.0502836,84.3333333,19.069597,-0.3432625,84.3333333
15,35.9333333,-1.1157118,83.3333333,19.5279958,-0.1232625,83.3333333
16,35.9333333,-0.8158164,82.3333333,19.6002235,0.1162111,82.3333333
17,35.9333333,-0.4485852,82.3333333,20.1327923,0.3162111,82.3333333
18,35.9333333,-0.0542711,81.3333333,20.1951847,0.5262111,81.3333333
19,35.9333333,0.2114558,80.3333333,20.6541435,0.7462111,80.3333333
20,35.9333333,0.2287998,80.3333333,20.6474021,0.9362111,80.3333333
21,35.9333333,0.3468042,79.3333333,20.8130191,1.1356848,79.3333333
1,35.95,-4.1802442,91.3333333,,-3.943014,91.3333333
2,35.95,-3.8702442,91.3333333,,-3.6827509,91.3333333
3,35.95,-3.5302442,90.3333333,,-3.4422246,90.3333333
4,35.95,-3.2202442,90.3333333,,-3.2019614,90.3333333
5,35.95,-2.9602442,90.3333333,,-2.9614351,90.3333333
6,35.95,-2.7105074,90.3333333,,-2.6814351,90.3333333
7,35.95,-2.4907705,90.3333333,,-2.3416982,90.3333333
8,35.95,-2.2105074,90.3333333,,-2.0616982,90.3333333
9,35.95,-2.0105074,89.3333333,,-1.7219614,89.3333333
10,35.95,-1.8405074,89.3333333,,-1.3622246,89.3333333
11,35.95,-1.6405074,88.3333333,,-1.0622246,88.3333333
12,35.95,-1.5602442,87.3333333,,-0.8222246,87.3333333
13,35.95,-1.389981,85.3333333,,-0.5924877,85.3333333
14,35.95,-1.0499493,84.3333333,19.0790491,-0.3424877,84.3333333
15,35.95,-1.1150762,83.3333333,19.5365127,-0.1224877,83.3333333
16,35.95,-0.8154997,82.3333333,19.6086917,0.1172491,82.3333333
17,35.95,-0.4497516,82.3333333,20.1420439,0.3172491,82.3333333
18,35.95,-0.0547247,81.3333333,20.2041479,0.5272491,81.3333333
19,35.95,0.2121663,80.3333333,20.6632906,0.7472491,80.3333333
20,35.95,0.2291725,80.3333333,20.65677,0.9372491,80.3333333
21,35.95,0.3502683,79.3333333,20.8217917,1.136986,79.3333333
1,35.9666667,-4.1782898,91.3333333,,-3.9417129,91.3333333
2,35.9666667,-3.8682898,91.3333333,,-3.6817129,91.3333333
3,35.9666667,-3.5282898,90.3333333,,-3.4417129,90.3333333
4,35.9666667,-3.2182898,90.3333333,,-3.2017129,90.3333333
5,35.9666667,-2.9582898,90.3333333,,-2.9617129,90.3333333
6,35.9666667,-2.7082898,90.3333333,,-2.6817129,90.3333333
7,35.9666667,-2.4882898,90.3333333,,-2.3417129,90.3333333
8,35.9666667,-2.2082898,90.3333333,,-2.0617129,90.3333333
9,35.9666667,-2.0082898,89.3333333,,-1.7217129,89.3333333
10,35.9666667,-1.8382898,89.3333333,,-1.3617129,89.3333333
11,35.9666667,-1.6382898,88.3333333,,-1.0617129,88.3333333
12,35.9666667,-1.5582898,87.3333333,,-0.8217129,87.3333333
13,35.9666667,-1.3882898,85.3333333,,-0.5917129,85.3333333
14,35.9666667,-1.0496151,84.3333333,19.0885012,-0.3417129,84.3333333
15,35.9666667,-1.1144407,83.3333333,19.5450295,-0.1217129,83.3333333
16,35.9666667,-0.815183,82.3333333,19.6171599,0.1182871,82.3333333
17,35.9666667,-0.450918,82.3333333,20.1512956,0.3182871,82.3333333
18,35.9666667,-0.0551782,81.3333333,20.2131112,0.5282871,81.3333333
19,35.9666667,0.2128769,80.3333333,20.6724377,0.7482871,80.3333333
20,35.9666667,0.2295453,80.3333333,20.6661378,0.9382871,80.3333333
21,35.9666667,0.3537324,79.3333333,20.8305644,1.1382871,79.3333333
1,35.9833333,-4.176828,91.3333333,,-3.9408976,91.3333333
2,35.9833333,-3.8665716,91.3333333,,-3.6808976,91.3333333
3,35.9833333,-3.5265716,90.3333333,,-3.441154,90.3333333
4,35.9833333,-3.2165716,90.3333333,,-3.2016668,90.3333333
5,35.9833333,-2.9563151,90.3333333,,-2.9619232,90.3333333
6,35.9833333,-2.7063151,90.3333333,,-2.6821797,90.3333333
7,35.9833333,-2.4863151,90.3333333,,-2.3421797,90.3333333
8,35.9833333,-2.2063151,90.3333333,,-2.0616668,90.3333333
9,35.9833333,-2.0060587,89.3333333,,-1.7216668,89.3333333
10,35.9833333,-1.8363151,89.3333333,,-1.3614104,89.3333333
11,35.9833333,-1.6363151,88.3333333,,-1.061154,88.3333333
12,35.9833333,-1.5563151,87.3333333,,-0.821154,87.3333333
13,35.9833333,-1.386828,85.3333333,,-0.591154,85.3333333
14,35.9833333,-1.0492809,84.3333333,19.0979533,-0.341154,84.3333333
15,35.9833333,-1.1138051,83.3333333,19.5535464,-0.1208976,83.3333333
16,35.9833333,-0.8148663,82.3333333,19.6256281,0.118846,82.3333333
17,35.9833333,-0.4520844,82.3333333,20.1605472,0.318846,82.3333333
18,35.9833333,-0.0556318,81.3333333,20.2220745,0.5291024,81.3333333
19,35.9833333,0.2135874,80.3333333,20.6815849,0.7491024,80.3333333
20,35.9833333,0.229918,80.3333333,20.6755057,0.9391024,80.3333333
21,35.9833333,0.3571965,79.3333333,20.839337,1.1391024,79.3333333
1,36.0,-4.1753661,91.3333333,,-3.9400823,91.3333333
2,36.0,-3.8648533,91.3333333,,-3.6800823,91.3333333
3,36.0,-3.5248533,90.3333333,,-3.4405951,90.3333333
4,36.0,-3.2148533,90.3333333,,-3.2016208,90.3333333
5,36.0,-2.9543405,90.3333333,,-2.9621336,90.3333333
6,36.0,-2.7043405,90.3333333,,-2.6826464,90.3333333
7,36.0,-2.4843405,90.3333333,,-2.3426464,90.3333333
8,36.0,-2.2043405,90.3333333,,-2.0616208,90.3333333
9,36.0,-2.0038277,89.3333333,,-1.7216208,89.3333333
10,36.0,-1.8343405,89.3333333,,-1.3611079,89.3333333
11,36.0,-1.6343405,88.3333333,,-1.0605951,88.3333333
12,36.0,-1.5543405,87.3333333,,-0.8205951,87.3333333
13,36.0,-1.3853661,85.3333333,,-0.5905951,85.3333333
14,36.0,-1.0489466,84.3333333,19.1074054,-0.3405951,84.3333333
15,36.0,-1.1131695,83.3333333,19.5620632,-0.1200823,83.3333333
16,36.0,-0.8145496,82.3333333,19.6340963,0.1194049,82.3333333
17,36.0,-0.4532508,82.3333333,20.1697989,0.3194049,82.3333333
18,36.0,-0.0560853,81.3333333,20.2310378,0.5299177,81.3333333
19,36.0,0.214298,80.3333333,20.690732,0.7499177,80.3333333
20,36.0,0.2302907,80.3333333,20.6848736,0.9399177,80.3333333
21,36.0,0.3606606,79.3333333,20.8481096,1.1399177,79.3333333
1,36.0166667,-4.1739043,91.3333333,,-3.939267,91.3333333
2,36.0166667,-3.8631351,91.3333333,,-3.679267,91.3333333
3,36.0166667,-3.5231351,90.3333333,,-3.4400362,90.3333333
4,36.0166667,-3.2131351,90.3333333,,-3.2015747,90.3333333
5,36.0166667,-2.9523659,90.3333333,,-2.9623439,90.3333333
6,36.0166667,-2.7023659,90.3333333,,-2.6831132,90.3333333
7,36.0166667,-2.4823659,90.3333333,,-2.3431132,90.3333333
8,36.0166667,-2.2023659,90.3333333,,-2.0615747,90.3333333
9,36.0166667,-2.0015966,89.3333333,,-1.7215747,89.3333333
10,36.0166667,-1.8323659,89.3333333,,-1.3608055,89.3333333
11,36.0166667,-1.6323659,88.3333333,,-1.0600362,88.3333333
12,36.0166667,-1.5523659,87.3333333,,-0.8200362,87.3333333
13,36.0166667,-1.3839043,85.3333333,,-0.5900362,85.3333333
14,36.0166667,-1.0486124,84.3333333,19.1168575,-0.3400362,84.3333333
15,36.0166667,-1.112534,83.3333333,19.5705801,-0.119267,83.3333333
16,36.0166667,-0.8142329,82.3333333,19.6425645,0.1199638,82.3333333
17,36.0166667,-0.4544171,82.3333333,20.1790505,0.3199638,82.3333333
18,36.0166667,-0.0565388,81.3333333,20.2400011,0.530733,81.3333333
19,36.0166667,0.2150085,80.3333333,20.6998792,0.750733,80.3333333
20,36.0166667,0.2306635,80.3333333,20.6942415,0.940733,80.3333333
21,36.0166667,0.3641247,79.3333333,20.8568823,1.140733,79.3333333
1,36.0333333,-4.1724425,91.3333333,,-3.9384517,91.3333333
2,36.0333333,-3.8614168,91.3333333,,-3.6784517,91.3333333
3,36.0333333,-3.5214168,90.3333333,,-3.4394773,90.3333333
4,36.0333333,-3.2114168,90.3333333,,-3.2015286,90.3333333
5,36.0333333,-2.9503912,90.3333333,,-2.9625543,90.3333333
6,36.0333333,-2.7003912,90.3333333,,-2.6835799,90.3333333
7,36.0333333,-2.4803912,90.3333333,,-2.3435799,90.3333333
8,36.0333333,-2.2003912,90.3333333,,-2.0615286,90.3333333
9,36.0333333,-1.9993656,89.3333333,,-1.7215286,89.3333333
10,36.0333333,-1.8303912,89.3333333,,-1.360503,89.3333333
11,36.0333333,-1.6303912,88.3333333,,-1.0594773,88.3333333
12,36.0333333,-1.5503912,87.3333333,,-0.8194773,87.3333333
13,36.0333333,-1.3824425,85.3333333,,-0.5894773,85.3333333
14,36.0333333,-1.0482781,84.3333333,19.1263095,-0.3394773,84.3333333
15,36.0333333,-1.1118984,83.3333333,19.5790969,-0.1184517,83.3333333
16,36.0333333,-0.8139162,82.3333333,19.6510327,0.1205227,82.3333333
17,36.0333333,-0.4555835,82.3333333,20.1883021,0.3205227,82.3333333
18,36.0333333,-0.0569924,81.3333333,20.2489643,0.5315483,81.3333333
19,36.0333333,0.215719,80.3333333,20.7090263,0.7515483,80.3333333
20,36.0333333,0.2310362,80.3333333,20.7036094,0.9415483,80.3333333
21,36.0333333,0.3675888,79.3333333,20.8656549,1.1415483,79.3333333
1,36.05,-4.1709807,91.3333333,,-3.9376364,91.3333333
2,36.05,-3.8596986,91.3333333,,-3.6776364,91.3333333
3,36.05,-3.5196986,90.3333333,,-3.4389184,90.3333333
4,36.05,-3.2096986,90.3333333,,-3.2014825,90.3333333
5,36.05,-2.9484166,90.3333333,,-2.9627646,90.3333333
6,36.05,-2.6984166,90.3333333,,-2.6840467,90.3333333
7,36.05,-2.4784166,90.3333333,,-2.3440467,90.3333333
8,36.05,-2.1984166,90.3333333,,-2.0614825,90.3333333
9,36.05,-1.9971345,89.3333333,,-1.7214825,89.3333333
10,36.05,-1.8284166,89.3333333,,-1.3602005,89.3333333
11,36.05,-1.6284166,88.3333333,,-1.0589184,88.3333333
12,36.05,-1.5484166,87.3333333,,-0.8189184,87.3333333
13,36.05,-1.3809807,85.3333333,,-0.5889184,85.3333333
14,36.05,-1.0479439,84.3333333,19.1357616,-0.3389184,84.3333333
15,36.05,-1.1112629,83.3333333,19.5876137,-0.1176364,83.3333333
16,36.05,-0.8135995,82.3333333,19.6595009,0.1210816,82.3333333
17,36.05,-0.4567499,82.3333333,20.1975538,0.3210816,82.3333333
18,36.05,-0.0574459,81.3333333,20.2579276,0.5323636,81.3333333
19,36.05,0.2164296,80.3333333,20.7181735,0.7523636,80.3333333
20,36.05,0.231409,80.3333333,20.7129773,0.9423636,80.3333333
21,36.05,0.3710529,79.3333333,20.8744276,1.1423636,79.3333333
1,36.0666667,-4.1695188,91.3333333,,-3.9368211,91.3333333
2,36.0666667,-3.8579804,91.3333333,,-3.6768211,91.3333333
3,36.0666667,-3.5179804,90.3333333,,-3.4383596,90.3333333
4,36.0666667,-3.2079804,90.3333333,,-3.2014365,90.3333333
5,36.0666667,-2.9464419,90.3333333,,-2.9629749,90.3333333
6,36.0666667,-2.6964419,90.3333333,,-2.6845134,90.3333333
7,36.0666667,-2.4764419,90.3333333,,-2.3445134,90.3333333
8,36.0666667,-2.1964419,90.3333333,,-2.0614365,90.3333333
9,36.0666667,-1.9949035,89.3333333,,-1.7214365,89.3333333
10,36.0666667,-1.8264419,89.3333333,,-1.359898,89.3333333
11,36.0666667,-1.6264419,88.3333333,,-1.0583596,88.3333333
12,36.0666667,-1.5464419,87.3333333,,-0.8183596,87.3333333
13,36.0666667,-1.3795188,85.3333333,,-0.5883596,85.3333333
14,36.0666667,-1.0476097,84.3333333,19.1452137,-0.3383596,84.3333333
15,36.0666667,-1.1106273,83.3333333,19.5961306,-0.1168211,83.3333333
16,36.0666667,-0.8132828,82.3333333,19.6679691,0.1216404,82.3333333
17,36.0666667,-0.4579163,82.3333333,20.2068054,0.3216404,82.3333333
18,36.0666667,-0.0578995,81.3333333,20.2668909,0.5331789,81.3333333
19,36.0666667,0.2171401,80.3333333,20.7273206,0.7531789,80.3333333
20,36.0666667,0.2317817,80.3333333,20.7223452,0.9431789,80.3333333
21,36.0666667,0.374517,79.3333333,20.8832002,1.1431789,79.3333333
1,36.0833333,-4.168057,91.3333333,,-3.9360058,91.3333333
2,36.0833333,-3.8562621,91.3333333,,-3.6760058,91.3333333
3,36.0833333,-3.5162621,90.3333333,,-3.4378007,90.3333333
4,36.0833333,-3.2062621,90.3333333,,-3.2013904,90.3333333
5,36.0833333,-2.9444673,90.3333333,,-2.9631853,90.3333333
6,36.0833333,-2.6944673,90.3333333,,-2.6849801,90.3333333
7,36.0833333,-2.4744673,90.3333333,,-2.3449801,90.3333333
8,36.0833333,-2.1944673,90.3333333,,-2.0613904,90.3333333
9,36.0833333,-1.9926724,89.3333333,,-1.7213904,89.3333333
10,36.0833333,-1.8244673,89.3333333,,-1.3595955,89.3333333
11,36.0833333,-1.6244673,88.3333333,,-1.0578007,88.3333333
12,36.0833333,-1.5444673,87.3333333,,-0.8178007,87.3333333
13,36.0833333,-1.378057,85.3333333,,-0.5878007,85.3333333
14,36.0833333,-1.0472754,84.3333333,19.1546658,-0.3378007,84.3333333
15,36.0833333,-1.1099917,83.3333333,19.6046474,-0.1160058,83.3333333
16,36.0833333,-0.8129661,82.3333333,19.6764373,0.1221993,82.3333333
17,36.0833333,-0.4590827,82.3333333,20.2160571,0.3221993,82.3333333
18,36.0833333,-0.058353,81.3333333,20.2758542,0.5339942,81.3333333
19,36.0833333,0.2178507,80.3333333,20.7364677,0.7539942,80.3333333
20,36.0833333,0.2321545,80.3333333,20.7317131,0.9439942,80.3333333
21,36.0833333,0.3779811,79.3333333,20.8919728,1.1439942,79.3333333
1,36.1,-4.1665952,91.3333333,,-3.9351905,91.3333333
2,36.1,-3.8545439,91.3333333,,-3.6751905,91.3333333
3,36.1,-3.5145439,90.3333333,,-3.4372418,90.3333333
4,36.1,-3.2045439,90.3333333,,-3.2013443,90.3333333
5,36.1,-2.9424926,90.3333333,,-2.9633956,90.3333333
6,36.1,-2.6924926,90.3333333,,-2.6854469,90.3333333
7,36.1,-2.4724926,90.3333333,,-2.3454469,90.3333333
8,36.1,-2.1924926,90.3333333,,-2.0613443,90.3333333
9,36.1,-1.9904413,89.3333333,,-1.7213443,89.3333333
10,36.1,-1.8224926,89.3333333,,-1.3592931,89.3333333
11,36.1,-1.6224926,88.3333333,,-1.0572418,88.3333333
12,36.1,-1.5424926,87.3333333,,-0.8172418,87.3333333
13,36.1,-1.3765952,85.3333333,,-0.5872418,85.3333333
14,36.1,-1.0469412,84.3333333,19.1641179,-0.3372418,84.3333333
15,36.1,-1.1093562,83.3333333,19.6131643,-0.1151905,83.3333333
16,36.1,-0.8126495,82.3333333,19.6849055,0.1227582,82.3333333
17,36.1,-0.460249,82.3333333,20.2253087,0.3227582,82.3333333
18,36.1,-0.0588066,81.3333333,20.2848175,0.5348095,81.3333333
19,36.1,0.2185612,80.3333333,20.7456149,0.7548095,80.3333333
20,36.1,0.2325272,80.3333333,20.741081,0.9448095,80.3333333
21,36.1,0.3814452,79.3333333,20.9007455,1.1448095,79.3333333
1,36.1166667,-4.1651334,91.3333333,,-3.9343752,91.3333333
2,36.1166667,-3.8528257,91.3333333,,-3.6743752,91.3333333
3,36.1166667,-3.5128257,90.3333333,,-3.4366829,90.3333333
4,36.1166667,-3.2028257,90.3333333,,-3.2012983,90.3333333
5,36.1166667,-2.940518,90.3333333,,-2.963606,90.3333333
6,36.1166667,-2.690518,90.3333333,,-2.6859136,90.3333333
7,36.1166667,-2.470518,90.3333333,,-2.3459136,90.3333333
8,36.1166667,-2.190518,90.3333333,,-2.0612983,90.3333333
9,36.1166667,-1.9882103,89.3333333,,-1.7212983,89.3333333
10,36.1166667,-1.820518,89.3333333,,-1.3589906,89.3333333
11,36.1166667,-1.620518,88.3333333,,-1.0566829,88.3333333
12,36.1166667,-1.540518,87.3333333,,-0.8166829,87.3333333
13,36.1166667,-1.3751334,85.3333333,,-0.5866829,85.3333333
14,36.1166667,-1.0466069,84.3333333,19.17357,-0.3366829,84.3333333
15,36.1166667,-1.1087206,83.3333333,19.6216811,-0.1143752,83.3333333
16,36.1166667,-0.8123328,82.3333333,19.6933737,0.1233171,82.3333333
17,36.1166667,-0.4614154,82.3333333,20.2345603,0.3233171,82.3333333
18,36.1166667,-0.0592601,81.3333333,20.2937807,0.5356248,81.3333333
19,36.1166667,0.2192718,80.3333333,20.754762,0.7556248,80.3333333
20,36.1166667,0.2328999,80.3333333,20.7504489,0.9456248,80.3333333
21,36.1166667,0.3849093,79.3333333,20.9095181,1.1456248,79.3333333
1,36.1333333,-4.1636715,91.3333333,,-3.9335599,91.3333333
2,36.1333333,-3.8511074,91.3333333,,-3.6735599,91.3333333
3,36.1333333,-3.5111074,90.3333333,,-3.436124,90.3333333
4,36.1333333,-3.2011074,90.3333333,,-3.2012522,90.3333333
5,36.1333333,-2.9385433,90.3333333,,-2.9638163,90.3333333
6,36.1333333,-2.6885433,90.3333333,,-2.6863804,90.3333333
7,36.1333333,-2.4685433,90.3333333,,-2.3463804,90.3333333
8,36.1333333,-2.1885433,90.3333333,,-2.0612522,90.3333333
9,36.1333333,-1.9859792,89.3333333,,-1.7212522,89.3333333
10,36.1333333,-1.8185433,89.3333333,,-1.3586881,89.3333333
11,36.1333333,-1.6185433,88.3333333,,-1.056124,88.3333333
12,36.1333333,-1.5385433,87.3333333,,-0.816124,87.3333333
13,36.1333333,-1.3736715,85.3333333,,-0.586124,85.3333333
14,36.1333333,-1.0462727,84.3333333,19.1830221,-0.336124,84.3333333
15,36.1333333,-1.1080851,83.3333333,19.630198,-0.1135599,83.3333333
16,36.1333333,-0.8120161,82.3333333,19.7018419,0.123876,82.3333333
17,36.1333333,-0.4625818,82.3333333,20.243812,0.323876,82.3333333
18,36.1333333,-0.0597137,81.3333333,20.302744,0.5364401,81.3333333
19,36.1333333,0.2199823,80.3333333,20.7639092,0.7564401,80.3333333
20,36.1333333,0.2332727,80.3333333,20.7598168,0.9464401,80.3333333
21,36.1333333,0.3883734,79.3333333,20.9182907,1.1464401,79.3333333
1,36.15,-4.1622097,91.3333333,,-3.9327446,91.3333333
2,36.15,-3.8493892,91.3333333,,-3.6727446,91.3333333
3,36.15,-3.5093892,90.3333333,,-3.4355651,90.3333333
4,36.15,-3.1993892,90.3333333,,-3.2012061,90.3333333
5,36.15,-2.9365687,90.3333333,,-2.9640266,90.3333333
6,36.15,-2.6865687,90.3333333,,-2.6868471,90.3333333
7,36.15,-2.4665687,90.3333333,,-2.3468471,90.3333333
8,36.15,-2.1865687,90.3333333,,-2.0612061,90.3333333
9,36.15,-1.9837482,89.3333333,,-1.7212061,89.3333333
10,36.15,-1.8165687,89.3333333,,-1.3583856,89.3333333
11,36.15,-1.6165687,88.3333333,,-1.0555651,88.3333333
12,36.15,-1.5365687,87.3333333,,-0.8155651,87.3333333
13,36.15,-1.3722097,85.3333333,,-0.5855651,85.3333333
14,36.15,-1.0459385,84.3333333,19.1924742,-0.3355651,84.3333333
15,36.15,-1.1074495,83.3333333,19.6387148,-0.1127446,83.3333333
16,36.15,-0.8116994,82.3333333,19.7103101,0.1244349,82.3333333
17,36.15,-0.4637482,82.3333333,20.2530636,0.3244349,82.3333333
18,36.15,-0.0601672,81.3333333,20.3117073,0.5372554,81.3333333
19,36.15,0.2206929,80.3333333,20.7730563,0.7572554,80.3333333
20,36.15,0.2336454,80.3333333,20.7691847,0.9472554,80.3333333
21,36.15,0.3918375,79.3333333,20.9270634,1.1472554,79.3333333
1,36.1666667,-4.1607479,91.3333333,,-3.9319293,91.3333333
2,36.1666667,-3.847671,91.3333333,,-3.6719293,91.3333333
3,36.1666667,-3.507671,90.3333333,,-3.4350062,90.3333333
4,36.1666667,-3.197671,90.3333333,,-3.20116,90.3333333
5,36.1666667,-2.934594,90.3333333,,-2.964237,90.3333333
6,36.1666667,-2.684594,90.3333333,,-2.6873139,90.3333333
7,36.1666667,-2.464594,90.3333333,,-2.3473139,90.3333333
8,36.1666667,-2.184594,90.3333333,,-2.06116,90.3333333
9,36.1666667,-1.9815171,89.3333333,,-1.72116,89.3333333
10,36.1666667,-1.814594,89.3333333,,-1.3580831,89.3333333
11,36.1666667,-1.614594,88.3333333,,-1.0550062,88.3333333
12,36.1666667,-1.534594,87.3333333,,-0.8150062,87.3333333
13,36.1666667,-1.3707479,85.3333333,,-0.5850062,85.3333333
14,36.1666667,-1.0456042,84.3333333,19.2019263,-0.3350062,84.3333333
15,36.1666667,-1.1068139,83.3333333,19.6472316,-0.1119293,83.3333333
16,36.1666667,-0.8113827,82.3333333,19.7187783,0.1249938,82.3333333
17,36.1666667,-0.4649145,82.3333333,20.2623153,0.3249938,82.3333333
18,36.1666667,-0.0606208,81.3333333,20.3206706,0.5380707,81.3333333
19,36.1666667,0.2214034,80.3333333,20.7822035,0.7580707,80.3333333
20,36.1666667,0.2340182,80.3333333,20.7785526,0.9480707,80.3333333
21,36.1666667,0.3953016,79.3333333,20.935836,1.1480707,79.3333333
1,36.1833333,-4.1592861,91.3333333,,-3.931114,91.3333333
2,36.1833333,-3.8459527,91.3333333,,-3.671114,91.3333333
3,36.1833333,-3.5059527,90.3333333,,-3.4344473,90.3333333
4,36.1833333,-3.1959527,90.3333333,,-3.201114,90.3333333
5,36.1833333,-2.9326194,90.3333333,,-2.9644473,90.3333333
6,36.1833333,-2.6826194,90.3333333,,-2.6877806,90.3333333
7,36.1833333,-2.4626194,90.3333333,,-2.3477806,90.3333333
8,36.1833333,-2.1826194,90.3333333,,-2.061114,90.3333333
9,36.1833333,-1.9792861,89.3333333,,-1.721114,89.3333333
10,36.1833333,-1.8126194,89.3333333,,-1.3577806,89.3333333
11,36.1833333,-1.6126194,88.3333333,,-1.0544473,88.3333333
12,36.1833333,-1.5326194,87.3333333,,-0.8144473,87.3333333
13,36.1833333,-1.3692861,85.3333333,,-0.5844473,85.3333333
14,36.1833333,-1.04527,84.3333333,19.2113783,-0.3344473,84.3333333
15,36.1833333,-1.1061784,83.3333333,19.6557485,-0.111114,83.3333333
16,36.1833333,-0.811066,82.3333333,19.7272465,0.1255527,82.3333333
17,36.1833333,-0.4660809,82.3333333,20.2715669,0.3255527,82.3333333
18,36.1833333,-0.0610743,81.3333333,20.3296339,0.538886,81.3333333
19,36.1833333,0.2221139,80.3333333,20.7913506,0.758886,80.3333333
20,36.1833333,0.2343909,80.3333333,20.7879205,0.948886,80.3333333
21,36.1833333,0.3987657,79.3333333,20.9446086,1.148886,79.3333333
1,36.2,-4.1578242,91.3333333,,-3.9302987,91.3333333
2,36.2,-3.8442345,91.3333333,,-3.6702987,91.3333333
3,36.2,-3.5042345,90.3333333,,-3.4338884,90.3333333
4,36.2,-3.1942345,90.3333333,,-3.2010679,90.3333333
5,36.2,-2.9306447,90.3333333,,-2.9646577,90.3333333
6,36.2,-2.6806447,90.3333333,,-2.6882474,90.3333333
7,36.2,-2.4606447,90.3333333,,-2.3482474,90.3333333
8,36.2,-2.1806447,90.3333333,,-2.0610679,90.3333333
9,36.2,-1.977055,89.3333333,,-1.7210679,89.3333333
10,36.2,-1.8106447,89.3333333,,-1.3574782,89.3333333
11,36.2,-1.6106447,88.3333333,,-1.0538884,88.3333333
12,36.2,-1.5306447,87.3333333,,-0.8138884,87.3333333
13,36.2,-1.3678242,85.3333333,,-0.5838884,85.3333333
14,36.2,-1.0449358,84.3333333,19.2208304,-0.3338884,84.3333333
15,36.2,-1.1055428,83.3333333,19.6642653,-0.1102987,83.3333333
16,36.2,-0.8107493,82.3333333,19.7357147,0.1261116,82.3333333
17,36.2,-0.4672473,82.3333333,20.2808185,0.3261116,82.3333333
18,36.2,-0.0615279,81.3333333,20.3385971,0.5397013,81.3333333
19,36.2,0.2228245,80.3333333,20.8004977,0.7597013,80.3333333
20,36.2,0.2347637,80.3333333,20.7972884,0.9497013,80.3333333
21,36.2,0.4022298,79.3333333,20.9533813,1.1497013,79.3333333
1,36.2166667,-4.1563624,91.3333333,,-3.9294834,91.3333333
2,36.2166667,-3.8425162,91.3333333,,-3.6694834,91.3333333
3,36.2166667,-3.5025162,90.3333333,,-3.4333295,90.3333333
4,36.2166667,-3.1925162,90.3333333,,-3.2010218,90.3333333
5,36.2166667,-2.9286701,90.3333333,,-2.964868,90.3333333
6,36.2166667,-2.6786701,90.3333333,,-2.6887141,90.3333333
7,36.2166667,-2.4586701,90.3333333,,-2.3487141,90.3333333
8,36.2166667,-2.1786701,90.3333333,,-2.0610218,90.3333333
9,36.2166667,-1.9748239,89.3333333,,-1.7210218,89.3333333
10,36.2166667,-1.8086701,89.3333333,,-1.3571757,89.3333333
