EA_raw,Ensemble_member,Time_since_eruption,EA_diff_A,Travel_time_x,EA_diff_B,Travel_time_y
,16,49.1,-8.1412828,78.9166667,-1.547409,78.9166667
,17,49.1,-7.8685905,77.9166667,-1.2701014,77.9166667
,18,49.1,-7.5212828,78.9166667,-0.9801014,78.9166667
,19,49.1,-7.2085905,77.9166667,-0.707409,77.9166667
,20,49.1,-6.9385905,76.9166667,-0.417409,76.9166667
,21,49.1,-6.5858982,75.9166667,-0.147409,75.9166667
30.0970639,1,49.1166667,-13.5485827,90.9166667,-6.3514551,90.9166667
30.2239396,2,49.1166667,-13.3540672,89.9166667,-5.9783782,89.9166667
30.4740354,3,49.1166667,-12.7827413,88.9166667,-5.5953013,88.9166667
30.9707581,4,49.1166667,-12.6519827,88.9166667,-5.2453013,88.9166667
31.2864067,5,49.1166667,-12.2734298,87.9166667,-4.8853013,87.9166667
31.6628085,6,49.1166667,-11.8744458,86.9166667,-4.5353013,86.9166667
32.0838687,7,49.1166667,-11.4317411,86.9166667,-4.1953013,86.9166667
32.5370572,8,49.1166667,-10.9858191,85.9166667,-3.8522243,85.9166667
32.697583,9,49.1166667,-10.8642455,84.9166667,-3.5222243,84.9166667
33.1593395,10,49.1166667,-10.7420162,84.9166667,-3.2091474,84.9166667
,11,49.1166667,-9.7685427,83.9166667,-3.0422243,83.9166667
,12,49.1166667,-9.4685427,82.9166667,-2.7422243,82.9166667
,13,49.1166667,-9.1654658,80.9166667,-2.4291474,80.9166667
,14,49.1166667,-8.8454658,79.9166667,-2.1491474,79.9166667
,15,49.1166667,-8.5454658,78.9166667,-1.8491474,78.9166667
,16,49.1166667,-8.1454658,78.9166667,-1.5460705,78.9166667
,17,49.1166667,-7.8723889,77.9166667,-1.2691474,77.9166667
,18,49.1166667,-7.5254658,78.9166667,-0.9791474,78.9166667
,19,49.1166667,-7.2123889,77.9166667,-0.7060705,77.9166667
,20,49.1166667,-6.9423889,76.9166667,-0.4160705,76.9166667
,21,49.1166667,-6.589312,75.9166667,-0.1460705,75.9166667
30.1061399,1,49.1333333,-13.5547703,90.9166667,-6.3520396,90.9166667
30.2331206,2,49.1333333,-13.3592642,89.9166667,-5.9785781,89.9166667
30.4837313,3,49.1333333,-12.7893124,88.9166667,-5.5951166,88.9166667
30.9803479,4,49.1333333,-12.6574303,88.9166667,-5.2451166,88.9166667
31.2959008,5,49.1333333,-12.2785724,87.9166667,-4.8851166,87.9166667
31.6722401,6,49.1333333,-11.8791015,86.9166667,-4.5351166,86.9166667
32.0939235,7,49.1333333,-11.4374423,86.9166667,-4.1951166,86.9166667
32.5466306,8,49.1333333,-10.9913217,85.9166667,-3.851655,85.9166667
32.707557,9,49.1333333,-10.868773,84.9166667,-3.521655,84.9166667
33.1698291,10,49.1333333,-10.7474248,84.9166667,-3.2081935,84.9166667
,11,49.1333333,-9.7731103,83.9166667,-3.041655,83.9166667
,12,49.1333333,-9.4731103,82.9166667,-2.741655,82.9166667
,13,49.1333333,-9.1696488,80.9166667,-2.4281935,80.9166667
,14,49.1333333,-8.8496488,79.9166667,-2.1481935,79.9166667
,15,49.1333333,-8.5496488,78.9166667,-1.8481935,78.9166667
,16,49.1333333,-8.1496488,78.9166667,-1.5447319,78.9166667
,17,49.1333333,-7.8761873,77.9166667,-1.2681935,77.9166667
,18,49.1333333,-7.5296488,78.9166667,-0.9781935,78.9166667
,19,49.1333333,-7.2161873,77.9166667,-0.7047319,77.9166667
,20,49.1333333,-6.9461873,76.9166667,-0.4147319,76.9166667
,21,49.1333333,-6.5927257,75.9166667,-0.1447319,75.9166667
30.1152159,1,49.15,-13.560958,90.9166667,-6.3526241,90.9166667
30.2423016,2,49.15,-13.3644612,89.9166667,-5.978778,89.9166667
30.4934273,3,49.15,-12.7958835,88.9166667,-5.5949318,88.9166667
30.9899376,4,49.15,-12.662878,88.9166667,-5.2449318,88.9166667
31.3053949,5,49.15,-12.2837149,87.9166667,-4.8849318,87.9166667
31.6816717,6,49.15,-11.8837573,86.9166667,-4.5349318,86.9166667
32.1039782,7,49.15,-11.4431436,86.9166667,-4.1949318,86.9166667
32.5562041,8,49.15,-10.9968243,85.9166667,-3.8510857,85.9166667
32.717531,9,49.15,-10.8733005,84.9166667,-3.5210857,84.9166667
33.1803187,10,49.15,-10.7528334,84.9166667,-3.2072395,84.9166667
,11,49.15,-9.777678,83.9166667,-3.0410857,83.9166667
,12,49.15,-9.477678,82.9166667,-2.7410857,82.9166667
,13,49.15,-9.1738318,80.9166667,-2.4272395,80.9166667
,14,49.15,-8.8538318,79.9166667,-2.1472395,79.9166667
,15,49.15,-8.5538318,78.9166667,-1.8472395,78.9166667
,16,49.15,-8.1538318,78.9166667,-1.5433934,78.9166667
,17,49.15,-7.8799857,77.9166667,-1.2672395,77.9166667
,18,49.15,-7.5338318,78.9166667,-0.9772395,78.9166667
,19,49.15,-7.2199857,77.9166667,-0.7033934,77.9166667
,20,49.15,-6.9499857,76.9166667,-0.4133934,76.9166667
,21,49.15,-6.5961395,75.9166667,-0.1433934,75.9166667
30.124292,1,49.1666667,-13.5671456,90.9166667,-6.3532087,90.9166667
30.2514826,2,49.1666667,-13.3696582,89.9166667,-5.9789779,89.9166667
30.5031232,3,49.1666667,-12.8024546,88.9166667,-5.5947471,88.9166667
30.9995274,4,49.1666667,-12.6683256,88.9166667,-5.2447471,88.9166667
31.314889,5,49.1666667,-12.2888575,87.9166667,-4.8847471,87.9166667
31.6911033,6,49.1666667,-11.888413,86.9166667,-4.5347471,86.9166667
32.114033,7,49.1666667,-11.4488448,86.9166667,-4.1947471,86.9166667
32.5657775,8,49.1666667,-11.0023269,85.9166667,-3.8505164,85.9166667
32.727505,9,49.1666667,-10.8778279,84.9166667,-3.5205164,84.9166667
33.1908083,10,49.1666667,-10.7582419,84.9166667,-3.2062856,84.9166667
,11,49.1666667,-9.7822456,83.9166667,-3.0405164,83.9166667
,12,49.1666667,-9.4822456,82.9166667,-2.7405164,82.9166667
,13,49.1666667,-9.1780148,80.9166667,-2.4262856,80.9166667
,14,49.1666667,-8.8580148,79.9166667,-2.1462856,79.9166667
,15,49.1666667,-8.5580148,78.9166667,-1.8462856,78.9166667
,16,49.1666667,-8.1580148,78.9166667,-1.5420548,78.9166667
,17,49.1666667,-7.883784,77.9166667,-1.2662856,77.9166667
,18,49.1666667,-7.5380148,78.9166667,-0.9762856,78.9166667
,19,49.1666667,-7.223784,77.9166667,-0.7020548,77.9166667
,20,49.1666667,-6.953784,76.9166667,-0.4120548,76.9166667
,21,49.1666667,-6.5995533,75.9166667,-0.1420548,75.9166667
30.133368,1,49.1833333,-13.5733332,90.9166667,-6.3537932,90.9166667
30.2606636,2,49.1833333,-13.3748552,89.9166667,-5.9791778,89.9166667
30.5128192,3,49.1833333,-12.8090258,88.9166667,-5.5945624,88.9166667
31.0091171,4,49.1833333,-12.6737732,88.9166667,-5.2445624,88.9166667
31.3243831,5,49.1833333,-12.2940001,87.9166667,-4.8845624,87.9166667
31.7005349,6,49.1833333,-11.8930687,86.9166667,-4.5345624,86.9166667
32.1240878,7,49.1833333,-11.454546,86.9166667,-4.1945624,86.9166667
32.575351,8,49.1833333,-11.0078295,85.9166667,-3.849947,85.9166667
32.737479,9,49.1833333,-10.8823554,84.9166667,-3.519947,84.9166667
33.2012978,10,49.1833333,-10.7636505,84.9166667,-3.2053317,84.9166667
,11,49.1833333,-9.7868132,83.9166667,-3.039947,83.9166667
,12,49.1833333,-9.4868132,82.9166667,-2.739947,82.9166667
,13,49.1833333,-9.1821978,80.9166667,-2.4253317,80.9166667
,14,49.1833333,-8.8621978,79.9166667,-2.1453317,79.9166667
,15,49.1833333,-8.5621978,78.9166667,-1.8453317,78.9166667
,16,49.1833333,-8.1621978,78.9166667,-1.5407163,78.9166667
,17,49.1833333,-7.8875824,77.9166667,-1.2653317,77.9166667
,18,49.1833333,-7.5421978,78.9166667,-0.9753317,78.9166667
,19,49.1833333,-7.2275824,77.9166667,-0.7007163,77.9166667
,20,49.1833333,-6.9575824,76.9166667,-0.4107163,76.9166667
,21,49.1833333,-6.6029671,75.9166667,-0.1407163,75.9166667
30.142444,1,49.2,-13.5795208,90.9166667,-6.3543777,90.9166667
30.2698446,2,49.2,-13.3800522,89.9166667,-5.9793777,89.9166667
30.5225152,3,49.2,-12.8155969,88.9166667,-5.5943777,88.9166667
31.0187068,4,49.2,-12.6792208,88.9166667,-5.2443777,88.9166667
31.3338772,5,49.2,-12.2991426,87.9166667,-4.8843777,87.9166667
31.7099665,6,49.2,-11.8977244,86.9166667,-4.5343777,86.9166667
32.1341426,7,49.2,-11.4602472,86.9166667,-4.1943777,86.9166667
32.5849244,8,49.2,-11.013332,85.9166667,-3.8493777,85.9166667
32.747453,9,49.2,-10.8868828,84.9166667,-3.5193777,84.9166667
33.2117874,10,49.2,-10.7690591,84.9166667,-3.2043777,84.9166667
,11,49.2,-9.7913808,83.9166667,-3.0393777,83.9166667
,12,49.2,-9.4913808,82.9166667,-2.7393777,82.9166667
,13,49.2,-9.1863808,80.9166667,-2.4243777,80.9166667
,14,49.2,-8.8663808,79.9166667,-2.1443777,79.9166667
,15,49.2,-8.5663808,78.9166667,-1.8443777,78.9166667
,16,49.2,-8.1663808,78.9166667,-1.5393777,78.9166667
,17,49.2,-7.8913808,77.9166667,-1.2643777,77.9166667
,18,49.2,-7.5463808,78.9166667,-0.9743777,78.9166667
,19,49.2,-7.2313808,77.9166667,-0.6993777,77.9166667
,20,49.2,-6.9613808,76.9166667,-0.4093777,76.9166667
,21,49.2,-6.6063808,75.9166667,-0.1393777,75.9166667
30.15152,1,49.2166667,-13.5857084,90.9166667,-6.3549622,90.9166667
30.2790256,2,49.2166667,-13.3852491,89.9166667,-5.9795776,89.9166667
30.5322111,3,49.2166667,-12.822168,88.9166667,-5.594193,88.9166667
31.0282966,4,49.2166667,-12.6846684,88.9166667,-5.244193,88.9166667
31.3433713,5,49.2166667,-12.3042852,87.9166667,-4.884193,87.9166667
31.7193981,6,49.2166667,-11.9023802,86.9166667,-4.534193,86.9166667
32.1441973,7,49.2166667,-11.4659484,86.9166667,-4.194193,86.9166667
32.5944979,8,49.2166667,-11.0188346,85.9166667,-3.8488084,85.9166667
32.757427,9,49.2166667,-10.8914103,84.9166667,-3.5188084,84.9166667
33.222277,10,49.2166667,-10.7744676,84.9166667,-3.2034238,84.9166667
,11,49.2166667,-9.7959484,83.9166667,-3.0388084,83.9166667
,12,49.2166667,-9.4959484,82.9166667,-2.7388084,82.9166667
,13,49.2166667,-9.1905638,80.9166667,-2.4234238,80.9166667
,14,49.2166667,-8.8705638,79.9166667,-2.1434238,79.9166667
,15,49.2166667,-8.5705638,78.9166667,-1.8434238,78.9166667
,16,49.2166667,-8.1705638,78.9166667,-1.5380392,78.9166667
,17,49.2166667,-7.8951792,77.9166667,-1.2634238,77.9166667
,18,49.2166667,-7.5505638,78.9166667,-0.9734238,78.9166667
,19,49.2166667,-7.2351792,77.9166667,-0.6980392,77.9166667
,20,49.2166667,-6.9651792,76.9166667,-0.4080392,76.9166667
,21,49.2166667,-6.6097946,75.9166667,-0.1380392,75.9166667
30.160596,1,49.2333333,-13.5918961,90.9166667,-6.3555468,90.9166667
30.2882066,2,49.2333333,-13.3904461,89.9166667,-5.9797775,89.9166667
30.5419071,3,49.2333333,-12.8287391,88.9166667,-5.5940083,88.9166667
31.0378863,4,49.2333333,-12.6901161,88.9166667,-5.2440083,88.9166667
31.3528654,5,49.2333333,-12.3094278,87.9166667,-4.8840083,87.9166667
31.7288297,6,49.2333333,-11.9070359,86.9166667,-4.5340083,86.9166667
32.1542521,7,49.2333333,-11.4716497,86.9166667,-4.1940083,86.9166667
32.6040714,8,49.2333333,-11.0243372,85.9166667,-3.8482391,85.9166667
32.767401,9,49.2333333,-10.8959378,84.9166667,-3.5182391,84.9166667
33.2327666,10,49.2333333,-10.7798762,84.9166667,-3.2024698,84.9166667
,11,49.2333333,-9.8005161,83.9166667,-3.0382391,83.9166667
,12,49.2333333,-9.5005161,82.9166667,-2.7382391,82.9166667
,13,49.2333333,-9.1947468,80.9166667,-2.4224698,80.9166667
,14,49.2333333,-8.8747468,79.9166667,-2.1424698,79.9166667
,15,49.2333333,-8.5747468,78.9166667,-1.8424698,78.9166667
,16,49.2333333,-8.1747468,78.9166667,-1.5367006,78.9166667
,17,49.2333333,-7.8989776,77.9166667,-1.2624698,77.9166667
,18,49.2333333,-7.5547468,78.9166667,-0.9724698,78.9166667
,19,49.2333333,-7.2389776,77.9166667,-0.6967006,77.9166667
,20,49.2333333,-6.9689776,76.9166667,-0.4067006,76.9166667
,21,49.2333333,-6.6132084,75.9166667,-0.1367006,75.9166667
30.169672,1,49.25,-13.5980837,90.9166667,-6.3561313,90.9166667
30.2973876,2,49.25,-13.3956431,89.9166667,-5.9799774,89.9166667
30.551603,3,49.25,-12.8353102,88.9166667,-5.5938236,88.9166667
31.0474761,4,49.25,-12.6955637,88.9166667,-5.2438236,88.9166667
31.3623595,5,49.25,-12.3145703,87.9166667,-4.8838236,87.9166667
31.7382613,6,49.25,-11.9116916,86.9166667,-4.5338236,86.9166667
32.1643069,7,49.25,-11.4773509,86.9166667,-4.1938236,86.9166667
32.6136448,8,49.25,-11.0298398,85.9166667,-3.8476697,85.9166667
32.777375,9,49.25,-10.9004652,84.9166667,-3.5176697,84.9166667
33.2432562,10,49.25,-10.7852848,84.9166667,-3.2015159,84.9166667
,11,49.25,-9.8050837,83.9166667,-3.0376697,83.9166667
,12,49.25,-9.5050837,82.9166667,-2.7376697,82.9166667
,13,49.25,-9.1989298,80.9166667,-2.4215159,80.9166667
,14,49.25,-8.8789298,79.9166667,-2.1415159,79.9166667
,15,49.25,-8.5789298,78.9166667,-1.8415159,78.9166667
,16,49.25,-8.1789298,78.9166667,-1.535362,78.9166667
,17,49.25,-7.902776,77.9166667,-1.2615159,77.9166667
,18,49.25,-7.5589298,78.9166667,-0.9715159,78.9166667
,19,49.25,-7.242776,77.9166667,-0.695362,77.9166667
,20,49.25,-6.972776,76.9166667,-0.405362,76.9166667
,21,49.25,-6.6166222,75.9166667,-0.135362,75.9166667
30.178748,1,49.2666667,-13.6042713,90.9166667,-6.3567158,90.9166667
30.3065685,2,49.2666667,-13.4008401,89.9166667,-5.9801773,89.9166667
30.561299,3,49.2666667,-12.8418813,88.9166667,-5.5936389,88.9166667
31.0570658,4,49.2666667,-12.7010113,88.9166667,-5.2436389,88.9166667
31.3718536,5,49.2666667,-12.3197129,87.9166667,-4.8836389,87.9166667
31.7476929,6,49.2666667,-11.9163473,86.9166667,-4.5336389,86.9166667
32.1743616,7,49.2666667,-11.4830521,86.9166667,-4.1936389,86.9166667
32.6232183,8,49.2666667,-11.0353424,85.9166667,-3.8471004,85.9166667
32.7873491,9,49.2666667,-10.9049927,84.9166667,-3.5171004,84.9166667
33.2537458,10,49.2666667,-10.7906934,84.9166667,-3.200562,84.9166667
,11,49.2666667,-9.8096513,83.9166667,-3.0371004,83.9166667
,12,49.2666667,-9.5096513,82.9166667,-2.7371004,82.9166667
,13,49.2666667,-9.2031128,80.9166667,-2.420562,80.9166667
,14,49.2666667,-8.8831128,79.9166667,-2.140562,79.9166667
,15,49.2666667,-8.5831128,78.9166667,-1.840562,78.9166667
,16,49.2666667,-8.1831128,78.9166667,-1.5340235,78.9166667
,17,49.2666667,-7.9065744,77.9166667,-1.260562,77.9166667
,18,49.2666667,-7.5631128,78.9166667,-0.970562,78.9166667
,19,49.2666667,-7.2465744,77.9166667,-0.6940235,77.9166667
,20,49.2666667,-6.9765744,76.9166667,-0.4040235,76.9166667
,21,49.2666667,-6.6200359,75.9166667,-0.1340235,75.9166667
30.187824,1,49.2833333,-13.6104589,90.9166667,-6.3573003,90.9166667
30.3157495,2,49.2833333,-13.4060371,89.9166667,-5.9803772,89.9166667
30.5709949,3,49.2833333,-12.8484524,88.9166667,-5.5934542,88.9166667
31.0666556,4,49.2833333,-12.7064589,88.9166667,-5.2434542,88.9166667
31.3813477,5,49.2833333,-12.3248555,87.9166667,-4.8834542,87.9166667
31.7571245,6,49.2833333,-11.9210031,86.9166667,-4.5334542,86.9166667
32.1844164,7,49.2833333,-11.4887533,86.9166667,-4.1934542,86.9166667
32.6327917,8,49.2833333,-11.0408449,85.9166667,-3.8465311,85.9166667
32.7973231,9,49.2833333,-10.9095201,84.9166667,-3.5165311,84.9166667
33.2642354,10,49.2833333,-10.7961019,84.9166667,-3.199608,84.9166667
,11,49.2833333,-9.8142189,83.9166667,-3.0365311,83.9166667
,12,49.2833333,-9.5142189,82.9166667,-2.7365311,82.9166667
,13,49.2833333,-9.2072959,80.9166667,-2.419608,80.9166667
,14,49.2833333,-8.8872959,79.9166667,-2.139608,79.9166667
,15,49.2833333,-8.5872959,78.9166667,-1.839608,78.9166667
,16,49.2833333,-8.1872959,78.9166667,-1.5326849,78.9166667
,17,49.2833333,-7.9103728,77.9166667,-1.259608,77.9166667
,18,49.2833333,-7.5672959,78.9166667,-0.969608,78.9166667
,19,49.2833333,-7.2503728,77.9166667,-0.6926849,77.9166667
,20,49.2833333,-6.9803728,76.9166667,-0.4026849,76.9166667
,21,49.2833333,-6.6234497,75.9166667,-0.1326849,75.9166667
30.1969,1,49.3,-13.6166466,90.9166667,-6.3578848,90.9166667
30.3249305,2,49.3,-13.4112341,89.9166667,-5.9805772,89.9166667
30.5806909,3,49.3,-12.8550235,88.9166667,-5.5932695,88.9166667
31.0762453,4,49.3,-12.7119066,88.9166667,-5.2432695,88.9166667
31.3908418,5,49.3,-12.3299981,87.9166667,-4.8832695,87.9166667
31.7665561,6,49.3,-11.9256588,86.9166667,-4.5332695,86.9166667
32.1944712,7,49.3,-11.4944546,86.9166667,-4.1932695,86.9166667
32.6423652,8,49.3,-11.0463475,85.9166667,-3.8459618,85.9166667
32.8072971,9,49.3,-10.9140476,84.9166667,-3.5159618,84.9166667
33.274725,10,49.3,-10.8015105,84.9166667,-3.1986541,84.9166667
,11,49.3,-9.8187866,83.9166667,-3.0359618,83.9166667
,12,49.3,-9.5187866,82.9166667,-2.7359618,82.9166667
,13,49.3,-9.2114789,80.9166667,-2.4186541,80.9166667
,14,49.3,-8.8914789,79.9166667,-2.1386541,79.9166667
,15,49.3,-8.5914789,78.9166667,-1.8386541,78.9166667
,16,49.3,-8.1914789,78.9166667,-1.5313464,78.9166667
,17,49.3,-7.9141712,77.9166667,-1.2586541,77.9166667
,18,49.3,-7.5714789,78.9166667,-0.9686541,78.9166667
,19,49.3,-7.2541712,77.9166667,-0.6913464,77.9166667
,20,49.3,-6.9841712,76.9166667,-0.4013464,76.9166667
,21,49.3,-6.6268635,75.9166667,-0.1313464,75.9166667
30.205976,1,49.3166667,-13.6228342,90.9166667,-6.3584694,90.9166667
30.3341115,2,49.3166667,-13.4164311,89.9166667,-5.9807771,89.9166667
30.5903868,3,49.3166667,-12.8615946,88.9166667,-5.5930848,88.9166667
31.0858351,4,49.3166667,-12.7173542,88.9166667,-5.2430848,88.9166667
31.4003359,5,49.3166667,-12.3351406,87.9166667,-4.8830848,87.9166667
31.7759877,6,49.3166667,-11.9303145,86.9166667,-4.5330848,86.9166667
32.204526,7,49.3166667,-11.5001558,86.9166667,-4.1930848,86.9166667
32.6519386,8,49.3166667,-11.0518501,85.9166667,-3.8453924,85.9166667
32.8172711,9,49.3166667,-10.9185751,84.9166667,-3.5153924,84.9166667
33.2852146,10,49.3166667,-10.8069191,84.9166667,-3.1977001,84.9166667
,11,49.3166667,-9.8233542,83.9166667,-3.0353924,83.9166667
,12,49.3166667,-9.5233542,82.9166667,-2.7353924,82.9166667
,13,49.3166667,-9.2156619,80.9166667,-2.4177001,80.9166667
,14,49.3166667,-8.8956619,79.9166667,-2.1377001,79.9166667
,15,49.3166667,-8.5956619,78.9166667,-1.8377001,78.9166667
,16,49.3166667,-8.1956619,78.9166667,-1.5300078,78.9166667
,17,49.3166667,-7.9179696,77.9166667,-1.2577001,77.9166667
,18,49.3166667,-7.5756619,78.9166667,-0.9677001,78.9166667
,19,49.3166667,-7.2579696,77.9166667,-0.6900078,77.9166667
,20,49.3166667,-6.9879696,76.9166667,-0.4000078,76.9166667
,21,49.3166667,-6.6302772,75.9166667,-0.1300078,75.9166667
